item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300002,3.0.0.3,2020/07/31 15:32:50,2020/07/31 15:32:54,Pass,,,,,,,,,,,
CountDown,5891801300002,3.0.0.3,2020/07/31 15:32:54,2020/07/31 15:33:47,Pass,,,,,,,,,,,
WaitConnect,5891801300002,3.0.0.4,2020/07/31 15:33:47,2020/07/31 15:33:49,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300002,3.0.0.3,2020/07/31 15:33:49,2020/07/31 15:35:44,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300002,3.0.0.11,2020/07/31 15:35:44,2020/07/31 15:37:16,Pass,,,,,,,,,,,
