item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300082,3.0.0.3,2020/07/28 21:19:48,2020/07/28 21:20:01,Pass,,,,,,,,,,,
CountDown,5891801300082,3.0.0.3,2020/07/28 21:20:01,2020/07/28 21:20:54,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300082,3.0.0.3,2020/07/28 21:20:54,2020/07/28 21:22:48,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300082,3.0.0.11,2020/07/28 21:22:48,2020/07/28 21:24:07,Pass,,,,,,,,,,,
