item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20_RF_Zigbee,5891801300098,3.0.0.3,2020/07/27 22:02:43,2020/07/27 22:04:32,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300098,3.0.0.11,2020/07/27 22:04:32,2020/07/27 22:06:16,Fail,Retry to connect DUT timeout.,,,,,,,,,,
