item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300008,3.0.0.3,2020/07/28 21:38:38,2020/07/28 21:38:48,Pass,,,,,,,,,,,
CountDown,5891801300008,3.0.0.3,2020/07/28 21:38:48,2020/07/28 21:39:40,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300008,3.0.0.3,2020/07/28 21:39:40,2020/07/28 21:41:11,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300008,3.0.0.11,2020/07/28 21:41:11,2020/07/28 21:42:29,Pass,,,,,,,,,,,
