# Calibration Validation Tool [CVT]
# Sat Jan  1 14:14:23 2022
# File Source: c:\dreamcolor\cnd140bb8b_20220101135601\Data-CND140BB8B\cw_Printing and Imaging (Adobe RGB).csv
# Number of Entries:  4 
# Bit Depth:  8 

Target Information
Target EOTF: ,PowerFunction,2.200000
Target Luminance: ,352.201000
Target Red [xy]: ,0.640000,0.330000
Target Green [xy]: ,0.210000,0.710000
Target Blue [xy]: ,0.150000,0.060000
Target White [xy]: ,0.312700,0.329000

Measured Red [XYZ]: ,202.738102,100.622000,5.020122
Measured Green [XYZ]: ,78.672746,242.729000,27.608073
Measured Blue [XYZ]: ,67.997429,26.184300,359.282599
CIELAB Reference White [XYZ]: ,334.751528,352.201000,383.567229
Average Measured CCT: ,6490.979243
Average Measured Gamma: ,-nan(ind)

Red,Green,Blue,X,Y,Z,x,y,L*,a*,b*,Target X,Target Y,Target Z,Target x,Target y,Target L*,Target a*,Target b*,dE_ab,dE_94,dH_94,dE_2000,dH_2000,dE_ITP,
255,255,255,339.670419,352.201000,391.713940,0.313469,0.325033,100.000000,2.437127,-1.406047,334.751528,352.201000,383.567229,0.312700,0.329000,100.000000,-0.000000,0.000000,2.813638,2.497429,0.000001,3.599506,0.000001,2.248667,
255,0,0,202.738102,100.622000,5.020122,0.657429,0.326292,60.399780,93.723628,84.591212,203.103414,104.725198,9.520473,0.640000,0.330000,61.424461,89.560835,75.150104,10.368864,2.302325,4.385476,2.562705,4.385483,17.134364,
0,255,0,78.672746,242.729000,27.608073,0.225417,0.695479,86.463303,-133.093853,93.466320,65.353797,220.958075,24.896685,0.210000,0.710000,83.303469,-137.973365,90.836209,6.380570,3.481958,4.918707,2.379878,-4.918708,9.219002,
0,0,255,67.997429,26.184300,359.282599,0.149951,0.057743,32.776217,83.675997,-111.589886,66.294317,26.517727,349.150072,0.150000,0.060000,32.982381,80.312687,-109.377268,4.031133,0.715797,1.382316,0.740648,1.382318,1.802127,
