item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300035,3.0.0.3,2020/07/28 20:32:01,2020/07/28 20:32:03,Pass,,,,,,,,,,,
CountDown,5891801300035,3.0.0.3,2020/07/28 20:32:03,2020/07/28 20:33:29,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300035,3.0.0.3,2020/07/28 20:33:29,2020/07/28 20:35:26,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300035,3.0.0.11,2020/07/28 20:35:26,2020/07/28 20:39:04,Fail,LTE_3G 897.4Tx PWR Current FAIL,,,,,,,,,,
