item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300016,3.0.0.3,2020/07/29 01:37:51,2020/07/29 01:37:58,Pass,,,,,,,,,,,
CountDown,5891801300016,3.0.0.3,2020/07/29 01:37:58,2020/07/29 01:38:51,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300016,3.0.0.3,2020/07/29 01:38:51,2020/07/29 01:40:46,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300016,3.0.0.11,2020/07/29 01:40:46,2020/07/29 01:42:16,Pass,,,,,,,,,,,
