LUID=004100027db70002
FORMFACTOR=2IN1
HINGE=BOTTOM
time[ms],AmbientLightSensor_0[lux]
0.000000,38.006000
16.000000,38.006000
32.000000,38.006000
46.000000,38.006000
62.000000,38.006000
78.000000,38.006000
94.000000,38.006000
110.000000,38.006000
126.000000,38.006000
142.000000,38.006000
158.000000,38.006000
174.000000,38.006000
190.000000,38.006000
206.000000,38.006000
222.000000,38.006000
238.000000,38.006000
254.000000,38.006000
270.000000,38.006000
286.000000,38.006000
302.000000,38.006000
318.000000,38.006000
334.000000,38.006000
350.000000,38.006000
366.000000,38.006000
382.000000,38.006000
398.000000,38.006000
414.000000,38.006000
430.000000,38.006000
446.000000,38.006000
462.000000,38.006000
478.000000,38.006000
494.000000,38.006000
510.000000,38.006000
526.000000,38.006000
542.000000,38.006000
558.000000,38.006000
574.000000,38.006000
590.000000,38.006000
606.000000,38.006000
622.000000,38.006000
638.000000,38.006000
654.000000,38.006000
670.000000,38.006000
686.000000,38.006000
702.000000,38.006000
718.000000,38.006000
734.000000,38.006000
750.000000,37.951000
766.000000,37.951000
782.000000,37.951000
798.000000,37.951000
814.000000,37.951000
830.000000,37.951000
846.000000,37.951000
862.000000,37.951000
878.000000,37.951000
894.000000,37.951000
910.000000,37.951000
926.000000,37.951000
942.000000,37.951000
958.000000,37.951000
974.000000,37.951000
990.000000,37.951000
1006.000000,37.951000
1022.000000,37.951000
1038.000000,37.951000
1054.000000,37.951000
1070.000000,37.951000
1086.000000,37.951000
1102.000000,37.951000
1118.000000,37.951000
1134.000000,37.951000
1150.000000,37.951000
1166.000000,37.951000
1182.000000,37.951000
1198.000000,37.951000
1214.000000,37.951000
1230.000000,37.951000
1246.000000,37.951000
1262.000000,37.951000
1278.000000,37.951000
1294.000000,37.951000
1310.000000,37.951000
1326.000000,37.951000
1342.000000,37.951000
1358.000000,37.951000
1374.000000,37.951000
1390.000000,37.951000
1406.000000,37.951000
1422.000000,37.951000
1438.000000,37.951000
1454.000000,37.951000
1470.000000,37.951000
1486.000000,37.951000
1502.000000,37.951000
1518.000000,37.951000
1534.000000,37.951000
1550.000000,37.951000
1566.000000,37.951000
1582.000000,37.951000
1598.000000,37.951000
1614.000000,37.951000
1630.000000,37.951000
1646.000000,37.951000
1662.000000,37.951000
1678.000000,37.951000
1694.000000,37.951000
1710.000000,37.951000
1726.000000,37.951000
1742.000000,37.951000
1758.000000,37.951000
1774.000000,37.951000
1790.000000,37.951000
1806.000000,37.951000
1822.000000,37.951000
1838.000000,37.951000
1854.000000,37.951000
1870.000000,37.951000
1886.000000,37.951000
1902.000000,37.951000
1918.000000,37.951000
1934.000000,37.951000
1950.000000,37.951000
1966.000000,37.951000
1982.000000,37.951000
1998.000000,37.951000
2014.000000,37.951000
2030.000000,37.951000
2046.000000,37.951000
2062.000000,37.951000
2078.000000,37.951000
2094.000000,37.951000
2110.000000,37.951000
2126.000000,37.951000
2142.000000,37.951000
2158.000000,37.951000
2174.000000,37.951000
2190.000000,37.951000
2206.000000,37.951000
2222.000000,37.951000
2238.000000,37.951000
2254.000000,37.951000
2270.000000,37.951000
2286.000000,37.951000
2302.000000,37.951000
2318.000000,37.951000
2334.000000,37.951000
2350.000000,37.951000
2366.000000,37.951000
2382.000000,37.951000
2398.000000,37.951000
