item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300031,3.0.0.3,2020/07/29 09:58:31,2020/07/29 09:58:40,Pass,,,,,,,,,,,
CountDown,5891801300031,3.0.0.3,2020/07/29 09:58:40,2020/07/29 09:59:32,Pass,,,,,,,,,,,
WaitConnect,5891801300031,3.0.0.4,2020/07/29 09:59:32,2020/07/29 09:59:35,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300031,3.0.0.3,2020/07/29 09:59:35,2020/07/29 10:01:32,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300031,3.0.0.11,2020/07/29 10:01:32,2020/07/29 10:02:52,Pass,,,,,,,,,,,
