item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300046,3.0.0.3,2020/07/29 05:07:49,2020/07/29 05:07:56,Pass,,,,,,,,,,,
CountDown,5891801300046,3.0.0.3,2020/07/29 05:07:56,2020/07/29 05:08:49,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300046,3.0.0.3,2020/07/29 05:08:49,2020/07/29 05:10:43,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300046,3.0.0.11,2020/07/29 05:10:43,2020/07/29 05:12:07,Pass,,,,,,,,,,,
