item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300069,3.0.0.3,2020/07/29 06:20:11,2020/07/29 06:20:17,Pass,,,,,,,,,,,
CountDown,5891801300069,3.0.0.3,2020/07/29 06:20:17,2020/07/29 06:21:09,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300069,3.0.0.3,2020/07/29 06:21:09,2020/07/29 06:21:30,Fail,Connect DUT fail,,,,,,,,,,
