item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300107,3.0.0.3,2020/07/29 10:54:09,2020/07/29 10:54:17,Pass,,,,,,,,,,,
CountDown,5891801300107,3.0.0.3,2020/07/29 10:54:17,2020/07/29 10:55:09,Pass,,,,,,,,,,,
WaitConnect,5891801300107,3.0.0.4,2020/07/29 10:55:09,2020/07/29 10:55:11,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300107,3.0.0.3,2020/07/29 10:55:11,2020/07/29 10:56:58,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300107,3.0.0.11,2020/07/29 10:56:58,2020/07/29 10:58:18,Pass,,,,,,,,,,,
