testscript,item,SN,version,starttime,endtime,testresult,judgement,value,usl,lsl,time,remark
GFI20_RF_Zigbee,ZIGBEE_2450_TX_FREQ2425_ANT1_Power,5891801300004,3.0.0.3,2020/07/31 15:28:00,2020/07/31 15:29:43,Pass,PASS,9.665999999999999,12,6,14.8,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_TX_FREQ2455_ANT1_Power,5891801300004,3.0.0.3,2020/07/31 15:28:00,2020/07/31 15:29:43,Pass,PASS,8.817,12,6,26.704,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_TX_FREQ2470_ANT1_Power,5891801300004,3.0.0.3,2020/07/31 15:28:00,2020/07/31 15:29:43,Pass,PASS,9.260000000000002,12,6,26.735,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_RX_FREQ2445_ANT1_LNAONRSSI,5891801300004,3.0.0.3,2020/07/31 15:28:00,2020/07/31 15:29:43,Pass,PASS,-16,-9,-18,28.857,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_RX_FREQ2445_ANT1_LNAOFFRSSI,5891801300004,3.0.0.3,2020/07/31 15:28:00,2020/07/31 15:29:43,Pass,PASS,-29,-24,-30,28.857,dBm
GFI20_RF_LTE,LTE_3G_TX_FREQ897.4_ANT1_Power,5891801300004,3.0.0.11,2020/07/31 15:29:43,2020/07/31 15:31:02,Pass,PASS,22.453,26,21,9.716,dBm
GFI20_RF_LTE,LTE_3G_TX_FREQ1950_ANT1_Power,5891801300004,3.0.0.11,2020/07/31 15:29:43,2020/07/31 15:31:02,Pass,PASS,21.119,23.5,18.5,9.424,dBm
GFI20_RF_LTE,LTE_2G_TX_FREQ914.8_ANT1_Power,5891801300004,3.0.0.11,2020/07/31 15:29:43,2020/07/31 15:31:02,Pass,PASS,31.638,35,28,10.116,dBm
GFI20_RF_LTE,LTE_2G_RX_FREQ959.8_ANT1_RSSI,5891801300004,3.0.0.11,2020/07/31 15:29:43,2020/07/31 15:31:02,Pass,PASS,-58,-55,-65,7.838,dBm
