item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300060,3.0.0.3,2020/07/28 22:28:45,2020/07/28 22:28:53,Pass,,,,,,,,,,,
CountDown,5891801300060,3.0.0.3,2020/07/28 22:28:53,2020/07/28 22:29:45,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300060,3.0.0.3,2020/07/28 22:29:45,2020/07/28 22:31:43,Pass,Connect DUT fail,,,,,,,,,,
GFI20_RF_LTE,5891801300060,3.0.0.11,2020/07/28 22:31:43,2020/07/28 22:33:07,Pass,,,,,,,,,,,
