item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300051,3.0.0.3,2020/07/29 04:04:24,2020/07/29 04:04:31,Pass,,,,,,,,,,,
CountDown,5891801300051,3.0.0.3,2020/07/29 04:04:31,2020/07/29 04:05:24,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300051,3.0.0.3,2020/07/29 04:05:24,2020/07/29 04:05:32,Fail,Connect DUT fail,,,,,,,,,,
