LUID=004100027db70002
FORMFACTOR=2IN1
HINGE=BOTTOM
time[ms],AmbientLightSensor_0[lux]
0.000000,68.385922
20.000000,45.817961
40.000000,45.817961
60.000000,45.817961
80.000000,45.817961
100.000000,45.817961
120.000000,45.817961
140.000000,45.817961
160.000000,45.817961
180.000000,45.817961
200.000000,45.817961
220.000000,45.817961
240.000000,45.817961
260.000000,45.817961
280.000000,45.817961
300.000000,45.817961
320.000000,45.817961
340.000000,45.817961
360.000000,45.817961
380.000000,45.817961
400.000000,45.817961
420.000000,45.817961
440.000000,45.817961
460.000000,45.817961
480.000000,45.817961
500.000000,45.817961
520.000000,45.817961
540.000000,45.817961
560.000000,45.817961
580.000000,45.817961
600.000000,45.817961
620.000000,45.817961
640.000000,45.817961
660.000000,45.817961
680.000000,45.817961
700.000000,45.817961
720.000000,45.817961
740.000000,45.817961
760.000000,45.817961
780.000000,45.817961
800.000000,45.817961
820.000000,45.817961
840.000000,45.817961
860.000000,45.817961
880.000000,45.817961
900.000000,45.817961
920.000000,45.817961
940.000000,45.817961
960.000000,45.817961
980.000000,45.817961
1000.000000,45.817961
1020.000000,45.681796
1040.000000,45.681796
1060.000000,45.681796
1080.000000,45.681796
1100.000000,45.681796
1120.000000,45.681796
1140.000000,45.681796
1160.000000,45.681796
1180.000000,45.681796
1200.000000,45.681796
1220.000000,45.681796
1240.000000,45.681796
1260.000000,45.681796
1280.000000,45.681796
1300.000000,45.681796
1320.000000,45.681796
1340.000000,45.681796
1360.000000,45.681796
1380.000000,45.681796
1400.000000,45.681796
1420.000000,45.681796
1440.000000,45.681796
1460.000000,45.681796
1480.000000,45.681796
1500.000000,45.681796
1520.000000,45.681796
1540.000000,45.681796
1560.000000,45.681796
1580.000000,45.681796
1600.000000,45.681796
1620.000000,45.681796
1640.000000,45.681796
1660.000000,45.681796
1680.000000,45.681796
1700.000000,45.681796
1720.000000,45.681796
1740.000000,45.681796
1760.000000,45.681796
1780.000000,45.681796
1800.000000,45.681796
1820.000000,45.681796
1840.000000,45.681796
1860.000000,45.681796
1880.000000,45.681796
1900.000000,45.681796
1920.000000,45.681796
1940.000000,45.681796
1960.000000,45.681796
1980.000000,45.681796
2000.000000,45.681796
2020.000000,45.600971
2040.000000,45.600971
2060.000000,45.600971
2080.000000,45.600971
2100.000000,45.600971
2120.000000,45.600971
2140.000000,45.600971
2160.000000,45.600971
2180.000000,45.600971
2200.000000,45.600971
2220.000000,45.600971
2240.000000,45.600971
2260.000000,45.600971
2280.000000,45.600971
2300.000000,45.600971
2320.000000,45.600971
2340.000000,45.600971
2360.000000,45.600971
2380.000000,45.600971
2400.000000,45.600971
2420.000000,45.600971
2440.000000,45.600971
2460.000000,45.600971
2480.000000,45.600971
2500.000000,45.600971
2520.000000,45.600971
2540.000000,45.600971
2560.000000,45.600971
2580.000000,45.600971
