item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300116,3.0.0.3,2020/07/29 02:13:04,2020/07/29 02:13:12,Pass,,,,,,,,,,,
CountDown,5891801300116,3.0.0.3,2020/07/29 02:13:12,2020/07/29 02:14:04,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300116,3.0.0.3,2020/07/29 02:14:04,2020/07/29 02:15:55,Fail,ZIGBEE_2450 2445Rx RSSI FAIL,,,,,,,,,,
