item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300007,3.0.0.3,2020/08/03 14:22:28,2020/08/03 14:22:35,Pass,,,,,,,,,,,
CountDown,5891801300007,3.0.0.3,2020/08/03 14:22:35,2020/08/03 14:23:27,Pass,,,,,,,,,,,
WaitConnect,5891801300007,3.0.0.4,2020/08/03 14:23:27,2020/08/03 14:24:09,Fail,Unable to connect DUT,,,,,,,,,,
