item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300027,3.0.0.3,2020/07/29 03:25:29,2020/07/29 03:25:35,Pass,,,,,,,,,,,
CountDown,5891801300027,3.0.0.3,2020/07/29 03:25:35,2020/07/29 03:26:27,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300027,3.0.0.3,2020/07/29 03:26:27,2020/07/29 03:28:21,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300027,3.0.0.11,2020/07/29 03:28:21,2020/07/29 03:29:40,Pass,,,,,,,,,,,
