item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300014,3.0.0.3,2020/07/29 00:43:06,2020/07/29 00:43:16,Pass,,,,,,,,,,,
CountDown,5891801300014,3.0.0.3,2020/07/29 00:43:16,2020/07/29 00:44:08,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300014,3.0.0.3,2020/07/29 00:44:09,2020/07/29 00:46:05,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300014,3.0.0.11,2020/07/29 00:46:05,2020/07/29 00:47:24,Pass,,,,,,,,,,,
