item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300083,3.0.0.3,2020/07/28 23:01:43,2020/07/28 23:01:50,Pass,,,,,,,,,,,
CountDown,5891801300083,3.0.0.3,2020/07/28 23:01:51,2020/07/28 23:02:43,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300083,3.0.0.3,2020/07/28 23:02:43,2020/07/28 23:04:27,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300083,3.0.0.11,2020/07/28 23:04:27,2020/07/28 23:05:57,Pass,,,,,,,,,,,
