LUID=004100027db70002
FORMFACTOR=2IN1
HINGE=BOTTOM
time[ms],AmbientLightSensor_0[lux]
0.000000,0.000000
20.000000,53.918000
40.000000,53.918000
60.000000,53.918000
80.000000,53.918000
100.000000,53.918000
120.000000,53.918000
140.000000,53.918000
160.000000,53.918000
180.000000,53.918000
200.000000,53.918000
220.000000,53.918000
240.000000,53.918000
260.000000,53.918000
280.000000,53.918000
300.000000,53.918000
320.000000,53.918000
340.000000,53.918000
360.000000,53.918000
380.000000,53.918000
400.000000,53.918000
420.000000,53.918000
440.000000,53.918000
460.000000,53.918000
480.000000,53.918000
500.000000,53.918000
520.000000,53.918000
540.000000,53.918000
560.000000,53.918000
580.000000,53.918000
600.000000,53.918000
620.000000,53.918000
640.000000,53.918000
660.000000,53.918000
680.000000,53.918000
700.000000,53.918000
720.000000,53.918000
740.000000,53.918000
760.000000,53.918000
780.000000,53.918000
800.000000,53.918000
820.000000,53.918000
840.000000,53.918000
860.000000,53.918000
880.000000,53.918000
900.000000,53.918000
920.000000,53.918000
940.000000,53.918000
960.000000,53.918000
980.000000,53.918000
1000.000000,53.918000
1020.000000,53.878000
1040.000000,53.878000
1060.000000,53.878000
1080.000000,53.878000
1100.000000,53.878000
1120.000000,53.878000
1140.000000,53.878000
1160.000000,53.878000
1180.000000,53.878000
1200.000000,53.878000
1220.000000,53.878000
1240.000000,53.878000
1260.000000,53.878000
1280.000000,53.878000
1300.000000,53.878000
1320.000000,53.878000
1340.000000,53.878000
1360.000000,53.878000
1380.000000,53.878000
1400.000000,53.878000
1420.000000,53.878000
1440.000000,53.878000
1460.000000,53.878000
1480.000000,53.878000
1500.000000,53.878000
1520.000000,53.878000
1540.000000,53.878000
1560.000000,53.878000
1580.000000,53.878000
1600.000000,53.878000
1620.000000,53.878000
1640.000000,53.878000
1660.000000,53.878000
1680.000000,53.878000
1700.000000,53.878000
1720.000000,53.878000
1740.000000,53.878000
1760.000000,53.878000
1780.000000,53.878000
1800.000000,53.878000
1820.000000,53.878000
1840.000000,53.878000
1860.000000,53.878000
1880.000000,53.878000
1900.000000,53.878000
1920.000000,53.878000
1940.000000,53.878000
1960.000000,53.878000
1980.000000,53.878000
2000.000000,53.878000
2020.000000,53.918000
2040.000000,53.918000
2060.000000,53.918000
2080.000000,53.918000
2100.000000,53.918000
2120.000000,53.918000
2140.000000,53.918000
2160.000000,53.918000
2180.000000,53.918000
2200.000000,53.918000
2220.000000,53.918000
2240.000000,53.918000
2260.000000,53.918000
2280.000000,53.918000
2300.000000,53.918000
2320.000000,53.918000
