testscript,item,SN,version,starttime,endtime,testresult,judgement,value,usl,lsl,time,remark
GFI20_RF_Zigbee,ZIGBEE_2450_TX_FREQ2425_ANT1_Power,5891801300038,3.0.0.3,2020/07/29 07:29:52,2020/07/29 07:31:49,Pass,PASS,9.024,12,6,26.604,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_TX_FREQ2455_ANT1_Power,5891801300038,3.0.0.3,2020/07/29 07:29:52,2020/07/29 07:31:49,Pass,PASS,9.064,12,6,26.774,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_TX_FREQ2470_ANT1_Power,5891801300038,3.0.0.3,2020/07/29 07:29:52,2020/07/29 07:31:49,Pass,PASS,9.255,12,6,27.075,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_RX_FREQ2445_ANT1_LNAONRSSI,5891801300038,3.0.0.3,2020/07/29 07:29:52,2020/07/29 07:31:49,Pass,PASS,-15,-9,-18,29.563,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_RX_FREQ2445_ANT1_LNAOFFRSSI,5891801300038,3.0.0.3,2020/07/29 07:29:52,2020/07/29 07:31:49,Pass,PASS,-28,-24,-30,29.563,dBm
GFI20_RF_LTE,LTE_3G_TX_FREQ897.4_ANT1_Power,5891801300038,3.0.0.11,2020/07/29 07:31:49,2020/07/29 07:33:03,Pass,PASS,23.061,26,21,9.689,dBm
GFI20_RF_LTE,LTE_3G_TX_FREQ1950_ANT1_Power,5891801300038,3.0.0.11,2020/07/29 07:31:49,2020/07/29 07:33:03,Pass,PASS,21.386,23.5,18.5,9.581,dBm
GFI20_RF_LTE,LTE_2G_TX_FREQ914.8_ANT1_Power,5891801300038,3.0.0.11,2020/07/29 07:31:49,2020/07/29 07:33:03,Pass,PASS,31.902,35,28,10.13,dBm
GFI20_RF_LTE,LTE_2G_RX_FREQ959.8_ANT1_RSSI,5891801300038,3.0.0.11,2020/07/29 07:31:49,2020/07/29 07:33:03,Pass,PASS,-58,-55,-65,7.916,dBm
