item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300039,3.0.0.3,2020/07/28 20:52:15,2020/07/28 20:52:35,Pass,,,,,,,,,,,
CountDown,5891801300039,3.0.0.3,2020/07/28 20:52:35,2020/07/28 20:53:27,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300039,3.0.0.3,2020/07/28 20:53:27,2020/07/28 20:55:09,Fail,ZIGBEE_2450 2425Tx Current FAIL,,,,,,,,,,
