item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300070,3.0.0.3,2020/07/28 23:59:15,2020/07/28 23:59:26,Pass,,,,,,,,,,,
CountDown,5891801300070,3.0.0.3,2020/07/28 23:59:26,2020/07/29 00:00:18,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300070,3.0.0.3,2020/07/29 00:00:18,2020/07/29 00:00:47,Fail,Connect DUT fail,,,,,,,,,,
