item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300108,3.0.0.3,2020/07/29 02:51:26,2020/07/29 02:51:35,Pass,,,,,,,,,,,
CountDown,5891801300108,3.0.0.3,2020/07/29 02:51:35,2020/07/29 02:52:27,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300108,3.0.0.3,2020/07/29 02:52:27,2020/07/29 02:54:22,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300108,3.0.0.11,2020/07/29 02:54:22,2020/07/29 02:55:35,Pass,,,,,,,,,,,
