# Calibration Validation Tool [CVT]
# Sat Jan  1 14:13:33 2022
# File Source: c:\dreamcolor\cnd140bb8b_20220101135601\Data-CND140BB8B\cw_Native.csv
# Number of Entries:  4 
# Bit Depth:  8 

Target Information
Target EOTF: ,PowerFunction,2.200000
Target Luminance: ,377.785000
Target Red [xy]: ,0.640000,0.330000
Target Green [xy]: ,0.300000,0.600000
Target Blue [xy]: ,0.150000,0.060000
Target White [xy]: ,0.312700,0.329000

Measured Red [XYZ]: ,158.000451,80.479500,5.584437
Measured Green [XYZ]: ,140.234036,277.905000,44.342242
Measured Blue [XYZ]: ,66.073269,25.631100,353.500290
CIELAB Reference White [XYZ]: ,359.067992,377.785000,411.429682
Average Measured CCT: ,6402.496821
Average Measured Gamma: ,-nan(ind)

Red,Green,Blue,X,Y,Z,x,y,L*,a*,b*,Target X,Target Y,Target Z,Target x,Target y,Target L*,Target a*,Target b*,dE_ab,dE_94,dH_94,dE_2000,dH_2000,dE_ITP,
255,255,255,357.411474,377.785000,402.353811,0.314194,0.332104,100.000000,-0.770083,1.481571,359.067992,377.785000,411.429682,0.312700,0.329000,100.000000,-0.000000,0.000000,1.669755,1.553060,0.000000,1.802469,-0.000000,1.303957,
255,0,0,158.000451,80.479500,5.584437,0.647372,0.329747,53.279516,81.685097,71.739435,155.795058,80.331827,7.302893,0.640000,0.330000,53.237116,80.090114,67.203264,4.808599,1.155636,2.402450,1.338326,2.402460,7.100814,
0,255,0,140.234036,277.905000,44.342242,0.303221,0.600900,88.714914,-85.878536,85.364787,135.090000,270.179999,45.030000,0.300000,0.600000,87.735519,-86.181597,83.186620,2.407378,1.180875,1.768084,0.835107,-1.768087,2.991352,
0,0,255,66.073269,25.631100,353.500290,0.148411,0.057571,31.311367,80.465217,-108.563375,68.182935,27.273174,359.096789,0.150000,0.060000,32.300873,79.195270,-107.855466,1.758699,1.026437,0.601685,0.836573,0.601686,5.214236,
