item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20_RF_Zigbee,5891801300092,3.0.0.3,2020/07/27 22:32:06,2020/07/27 22:34:07,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300092,3.0.0.11,2020/07/27 22:34:07,2020/07/27 22:35:39,Fail,Retry to connect DUT timeout.,,,,,,,,,,
