item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300116,3.0.0.3,2020/07/29 19:40:49,2020/07/29 19:41:01,Pass,,,,,,,,,,,
CountDown,5891801300116,3.0.0.3,2020/07/29 19:41:01,2020/07/29 19:41:54,Pass,,,,,,,,,,,
WaitConnect,5891801300116,3.0.0.4,2020/07/29 19:41:54,2020/07/29 19:41:56,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300116,3.0.0.3,2020/07/29 19:41:56,2020/07/29 19:43:51,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300116,3.0.0.11,2020/07/29 19:43:51,2020/07/29 19:45:05,Pass,,,,,,,,,,,
