item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300067,3.0.0.3,2020/07/28 19:28:49,2020/07/28 19:29:01,Pass,,,,,,,,,,,
CountDown,5891801300067,3.0.0.3,2020/07/28 19:29:01,2020/07/28 19:29:39,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300067,3.0.0.3,2020/07/28 19:29:39,2020/07/28 19:29:57,Fail,Connect DUT fail,,,,,,,,,,
