item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20_RF_Zigbee,5891801300113,3.0.0.3,2020/07/27 09:54:04,2020/07/27 09:56:06,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300113,Unknow,2020/07/27 09:56:06,2020/07/27 09:56:07,Fail,Result file is not exist!,,,,,,,,,,
