item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300033,3.0.0.3,2020/07/29 06:36:04,2020/07/29 06:36:09,Pass,,,,,,,,,,,
CountDown,5891801300033,3.0.0.3,2020/07/29 06:36:09,2020/07/29 06:37:01,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300033,3.0.0.3,2020/07/29 06:37:01,2020/07/29 06:38:58,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300033,3.0.0.11,2020/07/29 06:38:58,2020/07/29 06:40:23,Pass,,,,,,,,,,,
