item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300017,3.0.0.3,2020/07/29 00:50:40,2020/07/29 00:50:50,Pass,,,,,,,,,,,
CountDown,5891801300017,3.0.0.3,2020/07/29 00:50:50,2020/07/29 00:51:42,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300017,3.0.0.3,2020/07/29 00:51:42,2020/07/29 00:53:36,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300017,3.0.0.11,2020/07/29 00:53:36,2020/07/29 00:55:01,Pass,,,,,,,,,,,
