item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300069,3.0.0.3,2020/07/29 08:38:16,2020/07/29 08:38:20,Pass,,,,,,,,,,,
CountDown,5891801300069,3.0.0.3,2020/07/29 08:38:21,2020/07/29 08:39:13,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300069,3.0.0.3,2020/07/29 08:39:13,2020/07/29 08:41:17,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300069,3.0.0.11,2020/07/29 08:41:17,2020/07/29 08:42:30,Pass,,,,,,,,,,,
