item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300043,3.0.0.3,2020/07/29 01:48:52,2020/07/29 01:48:59,Pass,,,,,,,,,,,
CountDown,5891801300043,3.0.0.3,2020/07/29 01:48:59,2020/07/29 01:49:51,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300043,3.0.0.3,2020/07/29 01:49:51,2020/07/29 01:51:45,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300043,3.0.0.11,2020/07/29 01:51:45,2020/07/29 01:53:04,Pass,,,,,,,,,,,
