0,0,0,0.222617,0.22334,0.00331972,100,
41,41,41,0.317337,0.333812,7.14441,100,
41,0,0,0.680851,0.31721,1.9163,100,
0,41,0,0.230568,0.72671,5.35474,100,
0,0,41,0.137909,0.0473723,0.421282,100,
47,47,47,0.316919,0.333417,9.57894,100,
47,0,0,0.681302,0.317309,2.5787,100,
0,47,0,0.230065,0.727285,7.19802,100,
0,0,47,0.137914,0.0471712,0.568907,100,
52,52,52,0.316209,0.333794,11.8773,100,
52,0,0,0.681448,0.317453,3.15504,100,
0,52,0,0.229878,0.727427,8.8821,100,
0,0,52,0.13788,0.0471289,0.70367,100,
54,54,54,0.316228,0.333575,12.824,100,
54,0,0,0.681449,0.317551,3.42192,100,
0,54,0,0.229974,0.727344,9.57003,100,
0,0,54,0.137886,0.0471158,0.759913,100,
56,56,56,0.316097,0.333771,13.8345,100,
56,0,0,0.681575,0.317515,3.69299,100,
0,56,0,0.229649,0.727585,10.3301,100,
0,0,56,0.137791,0.0471695,0.817248,100,
57,57,57,0.316171,0.334026,14.3594,100,
57,0,0,0.681664,0.317465,3.82273,100,
0,57,0,0.229756,0.727605,10.7356,100,
0,0,57,0.13778,0.0471962,0.849138,100,
62,62,62,0.315213,0.333439,17.1321,100,
62,0,0,0.681695,0.317602,4.54091,100,
0,62,0,0.229202,0.728182,12.8235,100,
0,0,62,0.137757,0.047182,1.01422,100,
66,66,66,0.315487,0.334258,19.6554,100,
66,0,0,0.681486,0.317607,5.19433,100,
0,66,0,0.228957,0.72824,14.6783,100,
0,0,66,0.137933,0.046982,1.15371,100,
67,67,67,0.31533,0.334356,20.3361,100,
67,0,0,0.68156,0.317566,5.35335,100,
0,67,0,0.228791,0.728449,15.1241,100,
0,0,67,0.137625,0.0472211,1.193,100,
70,70,70,0.314954,0.333583,22.2912,100,
70,0,0,0.68162,0.317603,5.88601,100,
0,70,0,0.228784,0.728442,16.612,100,
0,0,70,0.137711,0.0470992,1.31732,100,
72,72,72,0.315099,0.333962,23.7331,100,
72,0,0,0.681489,0.317792,6.26939,100,
0,72,0,0.228925,0.728327,17.7333,100,
0,0,72,0.137703,0.0471205,1.40631,100,
84,84,84,0.314823,0.333404,33.717,100,
84,0,0,0.681684,0.317867,8.88757,100,
0,84,0,0.228564,0.728522,25.0234,100,
0,0,84,0.13788,0.0469495,1.98206,100,
92,92,92,0.314712,0.332945,41.353,100,
92,0,0,0.681893,0.317722,10.9272,100,
0,92,0,0.228726,0.728437,30.7179,100,
0,0,92,0.137825,0.0469508,2.44841,100,
112,112,112,0.314565,0.333174,64.5639,100,
112,0,0,0.681622,0.317694,17.0814,100,
0,112,0,0.2285,0.7286,47.782,100,
0,0,112,0.13767,0.0469843,3.81981,100,
135,135,135,0.313712,0.333134,96.4748,100,
135,0,0,0.681501,0.317843,25.5643,100,
0,135,0,0.228291,0.728801,71.6208,100,
0,0,135,0.137761,0.0468805,5.73665,100,
163,163,163,0.313578,0.332687,141.886,100,
163,0,0,0.681377,0.31798,37.4539,100,
0,163,0,0.227936,0.729079,104.718,100,
0,0,163,0.137755,0.0468964,8.39661,100,
190,190,190,0.313763,0.332005,195.958,100,
190,0,0,0.681401,0.31796,51.8422,100,
0,190,0,0.227536,0.728903,142.865,100,
0,0,190,0.137738,0.0469282,11.6408,100,
210,210,210,0.314124,0.33137,243.648,100,
210,0,0,0.68131,0.318063,64.6777,100,
0,210,0,0.227303,0.729188,177.523,100,
0,0,210,0.137811,0.0468548,14.5155,100,
222,222,222,0.314113,0.330878,274.088,100,
222,0,0,0.681249,0.318114,73.0021,100,
0,222,0,0.227231,0.729289,200.785,100,
0,0,222,0.13774,0.0469246,16.4727,100,
241,241,241,0.313846,0.33097,328.53,100,
241,0,0,0.681217,0.318144,87.3624,100,
0,241,0,0.227127,0.72929,239.175,100,
0,0,241,0.137703,0.046957,19.6704,100,
255,255,255,0.313633,0.330815,371.299,100,
255,0,0,0.681138,0.318222,98.566,100,
0,255,0,0.226818,0.729532,270.02,100,
0,0,255,0.137864,0.0468202,22.1678,100,
