item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300019,3.0.0.3,2020/07/29 03:31:04,2020/07/29 03:31:11,Pass,,,,,,,,,,,
CountDown,5891801300019,3.0.0.3,2020/07/29 03:31:11,2020/07/29 03:32:03,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300019,3.0.0.3,2020/07/29 03:32:04,2020/07/29 03:33:58,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300019,3.0.0.11,2020/07/29 03:33:58,2020/07/29 03:35:17,Pass,,,,,,,,,,,
