item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300040,3.0.0.3,2020/07/29 10:12:02,2020/07/29 10:12:21,Pass,,,,,,,,,,,
CountDown,5891801300040,3.0.0.3,2020/07/29 10:12:21,2020/07/29 10:13:14,Pass,,,,,,,,,,,
WaitConnect,5891801300040,3.0.0.4,2020/07/29 10:13:14,2020/07/29 10:13:16,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300040,3.0.0.3,2020/07/29 10:13:16,2020/07/29 10:15:00,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300040,3.0.0.11,2020/07/29 10:15:00,2020/07/29 10:16:25,Pass,,,,,,,,,,,
