item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300028,3.0.0.3,2020/07/28 20:05:00,2020/07/28 20:05:03,Pass,,,,,,,,,,,
CountDown,5891801300028,3.0.0.3,2020/07/28 20:05:03,2020/07/28 20:06:33,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300028,3.0.0.3,2020/07/28 20:06:33,2020/07/28 20:08:29,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300028,3.0.0.11,2020/07/28 20:08:29,2020/07/28 20:09:44,Pass,,,,,,,,,,,
