testscript,item,SN,version,starttime,endtime,testresult,judgement,value,usl,lsl,time,remark
GFI20_RF_Zigbee,ZIGBEE_2450_TX_FREQ2425_ANT1_Power,5891801300034,3.0.0.3,2020/07/29 06:48:09,2020/07/29 06:50:05,Pass,PASS,8.597,12,6,26.555,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_TX_FREQ2455_ANT1_Power,5891801300034,3.0.0.3,2020/07/29 06:48:09,2020/07/29 06:50:05,Pass,PASS,8.786,12,6,26.825,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_TX_FREQ2470_ANT1_Power,5891801300034,3.0.0.3,2020/07/29 06:48:09,2020/07/29 06:50:05,Pass,PASS,9.127,12,6,26.962,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_RX_FREQ2445_ANT1_LNAONRSSI,5891801300034,3.0.0.3,2020/07/29 06:48:09,2020/07/29 06:50:05,Pass,PASS,-15,-9,-18,29.022,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_RX_FREQ2445_ANT1_LNAOFFRSSI,5891801300034,3.0.0.3,2020/07/29 06:48:09,2020/07/29 06:50:05,Pass,PASS,-28,-24,-30,29.022,dBm
GFI20_RF_LTE,LTE_3G_TX_FREQ897.4_ANT1_Power,5891801300034,3.0.0.11,2020/07/29 06:50:05,2020/07/29 06:51:18,Pass,PASS,22.904,26,21,9.701,dBm
GFI20_RF_LTE,LTE_3G_TX_FREQ1950_ANT1_Power,5891801300034,3.0.0.11,2020/07/29 06:50:05,2020/07/29 06:51:18,Pass,PASS,20.723,23.5,18.5,9.531,dBm
GFI20_RF_LTE,LTE_2G_TX_FREQ914.8_ANT1_Power,5891801300034,3.0.0.11,2020/07/29 06:50:05,2020/07/29 06:51:18,Pass,PASS,31.474,35,28,10.105,dBm
GFI20_RF_LTE,LTE_2G_RX_FREQ959.8_ANT1_RSSI,5891801300034,3.0.0.11,2020/07/29 06:50:05,2020/07/29 06:51:18,Pass,PASS,-58,-55,-65,7.838,dBm
