item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300066,3.0.0.3,2020/07/29 18:59:52,2020/07/29 19:00:17,Pass,,,,,,,,,,,
CountDown,5891801300066,3.0.0.3,2020/07/29 19:00:17,2020/07/29 19:01:09,Pass,,,,,,,,,,,
WaitConnect,5891801300066,3.0.0.4,2020/07/29 19:01:09,2020/07/29 19:01:12,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300066,3.0.0.3,2020/07/29 19:01:12,2020/07/29 19:03:24,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300066,3.0.0.11,2020/07/29 19:03:24,2020/07/29 19:07:29,Fail,LTE_2G 914.8Tx Current FAIL,,,,,,,,,,
