item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300117,3.0.0.3,2020/07/29 02:07:37,2020/07/29 02:07:44,Pass,,,,,,,,,,,
CountDown,5891801300117,3.0.0.3,2020/07/29 02:07:44,2020/07/29 02:08:36,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300117,3.0.0.3,2020/07/29 02:08:36,2020/07/29 02:10:18,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300117,3.0.0.11,2020/07/29 02:10:18,2020/07/29 02:11:42,Pass,,,,,,,,,,,
