item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300007,3.0.0.3,2020/08/03 14:25:50,2020/08/03 14:26:29,Pass,,,,,,,,,,,
CountDown,5891801300007,3.0.0.3,2020/08/03 14:26:29,2020/08/03 14:27:22,Pass,,,,,,,,,,,
WaitConnect,5891801300007,3.0.0.4,2020/08/03 14:27:22,2020/08/03 14:27:28,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300007,3.0.0.3,2020/08/03 14:27:28,2020/08/03 14:29:24,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300007,3.0.0.11,2020/08/03 14:29:24,2020/08/03 14:30:49,Pass,,,,,,,,,,,
