item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300052,3.0.0.3,2020/07/29 05:24:49,2020/07/29 05:24:57,Pass,,,,,,,,,,,
CountDown,5891801300052,3.0.0.3,2020/07/29 05:24:57,2020/07/29 05:25:49,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300052,3.0.0.3,2020/07/29 05:25:49,2020/07/29 05:27:43,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300052,3.0.0.11,2020/07/29 05:27:43,2020/07/29 05:29:07,Pass,,,,,,,,,,,
