testscript,item,SN,version,starttime,endtime,testresult,judgement,value,usl,lsl,time,remark
GFI20_RF_Zigbee,ZIGBEE_2450_TX_FREQ2425_ANT1_Power,5891801300006,3.0.0.3,2020/07/31 15:49:55,2020/07/31 15:51:50,Pass,PASS,8.623,12,6,26.362,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_TX_FREQ2455_ANT1_Power,5891801300006,3.0.0.3,2020/07/31 15:49:55,2020/07/31 15:51:50,Pass,PASS,8.924,12,6,26.867,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_TX_FREQ2470_ANT1_Power,5891801300006,3.0.0.3,2020/07/31 15:49:55,2020/07/31 15:51:50,Pass,PASS,9.232000000000001,12,6,26.987,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_RX_FREQ2445_ANT1_LNAONRSSI,5891801300006,3.0.0.3,2020/07/31 15:49:55,2020/07/31 15:51:50,Pass,PASS,-16,-9,-18,28.962,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_RX_FREQ2445_ANT1_LNAOFFRSSI,5891801300006,3.0.0.3,2020/07/31 15:49:55,2020/07/31 15:51:50,Pass,PASS,-28,-24,-30,28.962,dBm
GFI20_RF_LTE,LTE_3G_TX_FREQ897.4_ANT1_Power,5891801300006,3.0.0.11,2020/07/31 15:51:50,2020/07/31 15:53:10,Pass,PASS,22.564,26,21,9.735,dBm
GFI20_RF_LTE,LTE_3G_TX_FREQ1950_ANT1_Power,5891801300006,3.0.0.11,2020/07/31 15:51:50,2020/07/31 15:53:10,Pass,PASS,21.070999999999998,23.5,18.5,9.998,dBm
GFI20_RF_LTE,LTE_2G_TX_FREQ914.8_ANT1_Power,5891801300006,3.0.0.11,2020/07/31 15:51:50,2020/07/31 15:53:10,Pass,PASS,31.667,35,28,10.205,dBm
GFI20_RF_LTE,LTE_2G_RX_FREQ959.8_ANT1_RSSI,5891801300006,3.0.0.11,2020/07/31 15:51:50,2020/07/31 15:53:10,Pass,PASS,-58,-55,-65,7.87,dBm
