item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20_RF_Zigbee,5891801300008,3.0.0.3,2020/07/28 09:29:46,2020/07/28 09:31:36,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300008,3.0.0.11,2020/07/28 09:31:36,2020/07/28 09:34:14,Fail,LTE_2G 914.8Tx PWR FAIL,,,,,,,,,,
