item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300113,3.0.0.3,2020/07/28 21:08:19,2020/07/28 21:08:37,Pass,,,,,,,,,,,
CountDown,5891801300113,3.0.0.3,2020/07/28 21:08:37,2020/07/28 21:09:30,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300113,3.0.0.3,2020/07/28 21:09:30,2020/07/28 21:11:25,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300113,3.0.0.11,2020/07/28 21:11:25,2020/07/28 21:12:50,Pass,,,,,,,,,,,
