item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300006,3.0.0.3,2020/07/31 15:39:48,2020/07/31 15:39:56,Pass,,,,,,,,,,,
CountDown,5891801300006,3.0.0.3,2020/07/31 15:39:56,2020/07/31 15:40:48,Pass,,,,,,,,,,,
WaitConnect,5891801300006,3.0.0.4,2020/07/31 15:40:48,2020/07/31 15:40:51,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300006,3.0.0.3,2020/07/31 15:40:51,2020/07/31 15:42:46,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300006,3.0.0.11,2020/07/31 15:42:46,2020/07/31 15:45:08,Fail,LTE_3G 897.4Tx PWR FAIL,,,,,,,,,,
