item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300064,3.0.0.3,2020/07/29 00:12:47,2020/07/29 00:12:54,Pass,,,,,,,,,,,
CountDown,5891801300064,3.0.0.3,2020/07/29 00:12:54,2020/07/29 00:13:46,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300064,3.0.0.3,2020/07/29 00:13:46,2020/07/29 00:15:42,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300064,3.0.0.11,2020/07/29 00:15:42,2020/07/29 00:17:01,Pass,,,,,,,,,,,
