item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300092,3.0.0.3,2020/07/28 21:25:34,2020/07/28 21:25:44,Pass,,,,,,,,,,,
CountDown,5891801300092,3.0.0.3,2020/07/28 21:25:44,2020/07/28 21:26:36,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300092,3.0.0.3,2020/07/28 21:26:36,2020/07/28 21:28:32,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300092,3.0.0.11,2020/07/28 21:28:32,2020/07/28 21:29:51,Pass,,,,,,,,,,,
