item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300094,3.0.0.3,2020/07/29 07:10:10,2020/07/29 07:10:17,Pass,,,,,,,,,,,
CountDown,5891801300094,3.0.0.3,2020/07/29 07:10:17,2020/07/29 07:11:09,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300094,3.0.0.3,2020/07/29 07:11:09,2020/07/29 07:13:06,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300094,3.0.0.11,2020/07/29 07:13:06,2020/07/29 07:14:26,Pass,,,,,,,,,,,
