item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300058,3.0.0.3,2020/07/29 14:18:19,2020/07/29 14:18:24,Pass,,,,,,,,,,,
CountDown,5891801300058,3.0.0.3,2020/07/29 14:18:24,2020/07/29 14:19:16,Pass,,,,,,,,,,,
WaitConnect,5891801300058,3.0.0.4,2020/07/29 14:19:16,2020/07/29 14:19:18,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300058,3.0.0.3,2020/07/29 14:19:18,2020/07/29 14:21:15,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300058,3.0.0.11,2020/07/29 14:21:15,2020/07/29 14:22:29,Pass,,,,,,,,,,,
