item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300034,3.0.0.3,2020/07/29 07:23:09,2020/07/29 07:23:21,Pass,,,,,,,,,,,
CountDown,5891801300034,3.0.0.3,2020/07/29 07:23:21,2020/07/29 07:24:13,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300034,3.0.0.3,2020/07/29 07:24:13,2020/07/29 07:26:09,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300034,3.0.0.11,2020/07/29 07:26:09,2020/07/29 07:27:29,Pass,,,,,,,,,,,
