item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300102,3.0.0.3,2020/07/29 07:37:07,2020/07/29 07:37:16,Pass,,,,,,,,,,,
CountDown,5891801300102,3.0.0.3,2020/07/29 07:37:16,2020/07/29 07:38:09,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300102,3.0.0.3,2020/07/29 07:38:09,2020/07/29 07:40:05,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300102,3.0.0.11,2020/07/29 07:40:05,2020/07/29 07:41:30,Pass,,,,,,,,,,,
