item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300035,3.0.0.3,2020/07/29 19:45:59,2020/07/29 19:46:22,Pass,,,,,,,,,,,
CountDown,5891801300035,3.0.0.3,2020/07/29 19:46:22,2020/07/29 19:47:15,Pass,,,,,,,,,,,
WaitConnect,5891801300035,3.0.0.4,2020/07/29 19:47:15,2020/07/29 19:47:17,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300035,3.0.0.3,2020/07/29 19:47:17,2020/07/29 19:49:13,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300035,3.0.0.11,2020/07/29 19:49:13,2020/07/29 19:50:47,Fail,LTE_3G 897.4Tx PWR Current FAIL,,,,,,,,,,
