[2022/01/04 10:00:44]========== Start ==========
[2022/01/04 10:00:44][I][main] Python 3.7.3 (v3.7.3:ef4ec6ed12, Mar 25 2019, 22:22:05) [MSC v.1916 64 bit (AMD64)]
[2022/01/04 10:00:44][I][main] Automation_RSSI_WiFiSARQUERY.py 1.0.0.4
[2022/01/04 10:00:44][I][main] Decteing User: WillyWJ_Chen

[2022/01/04 10:00:44][I][setPath] ----- Setting Folder Path -----
[2022/01/04 10:00:45][E][setPath] Unexpected Error: 'Automation_RSSI_WiFiSARQUERY' object has no attribute 'mappingJsonPath'
[2022/01/04 10:00:45][I][start] ------ Begin Generating Sequence -----
[2022/01/04 10:00:46][E][main] Unexpected Error: 'Automation_RSSI_WiFiSARQUERY' object has no attribute 'inputFolder'
[2022/01/04 10:00:46]========== End ==========
[2022/01/04 10:04:45]========== Start ==========
[2022/01/04 10:04:45][I][main] Python 3.7.3 (v3.7.3:ef4ec6ed12, Mar 25 2019, 22:22:05) [MSC v.1916 64 bit (AMD64)]
[2022/01/04 10:04:45][I][main] Automation_RSSI_WiFiSARQUERY.py 1.0.0.4
[2022/01/04 10:04:45][I][main] Decteing User: WillyWJ_Chen

[2022/01/04 10:04:45][I][setPath] ----- Setting Folder Path -----
[2022/01/04 10:04:46][I][initPath] Delete Folder: ./input/WillyWJ_Chen
[2022/01/04 10:04:46][I][initPath] Create Folder: ./input/WillyWJ_Chen
[2022/01/04 10:04:46][I][initPath] Delete Folder: ./output/WillyWJ_Chen
[2022/01/04 10:04:46][I][initPath] Create Folder: ./output/WillyWJ_Chen
[2022/01/04 10:04:48][I][pullData] ----- Pulling Data ------
[2022/01/04 10:05:42][I][pullData] ----- Pulling Data Successfully -----
[2022/01/04 10:05:42][I][setPath] ----- Setting Folder Path Successfully -----
[2022/01/04 10:05:42][I][start] ------ Begin Generating Sequence -----
[2022/01/04 10:07:02][W][ParseLog] Cannot find MTKlog_7249146400029.LOG by SN: 7249146400029
[2022/01/04 10:07:02][W][ParseLog] Cannot find MTKlog_7249146400030.LOG by SN: 7249146400030
[2022/01/04 10:07:02][W][ParseLog] Cannot find MTKlog_7249146400031.LOG by SN: 7249146400031
[2022/01/04 10:07:03][W][ParseLog] Cannot find MTKlog_7249146400032.LOG by SN: 7249146400032
[2022/01/04 10:07:03][W][ParseLog] Cannot find MTKlog_7249146400033.LOG by SN: 7249146400033
[2022/01/04 10:07:04][W][ParseLog] Cannot find MTKlog_7249146400034.LOG by SN: 7249146400034
[2022/01/04 10:07:04][W][ParseLog] Cannot find MTKlog_7249146400035.LOG by SN: 7249146400035
[2022/01/04 10:07:04][W][ParseLog] Cannot find MTKlog_7249146400036.LOG by SN: 7249146400036
[2022/01/04 10:07:05][W][ParseLog] Cannot find MTKlog_7249146400037.LOG by SN: 7249146400037
[2022/01/04 10:07:05][W][ParseLog] Cannot find MTKlog_7249146400038.LOG by SN: 7249146400038
[2022/01/04 10:07:06][W][ParseLog] Cannot find MTKlog_7249146400040.LOG by SN: 7249146400040
[2022/01/04 10:07:06][W][ParseLog] Cannot find MTKlog_7249146400041.LOG by SN: 7249146400041
[2022/01/04 10:07:06][W][ParseLog] Cannot find MTKlog_7249146400042.LOG by SN: 7249146400042
[2022/01/04 10:07:07][W][ParseLog] Cannot find MTKlog_7249146400044.LOG by SN: 7249146400044
[2022/01/04 10:07:07][W][ParseLog] Cannot find MTKlog_7249146400047.LOG by SN: 7249146400047
[2022/01/04 10:07:08][W][ParseLog] Cannot find ITPM_RSSITest_A32.LOG by SN: 7249146400049
[2022/01/04 10:07:08][W][ParseLog] Cannot find MTKlog_7249146400049.LOG by SN: 7249146400049
[2022/01/04 10:07:09][W][ParseLog] Cannot find MTKlog_7249146400051.LOG by SN: 7249146400051
[2022/01/04 10:07:09][W][ParseLog] Cannot find MTKlog_7249146400052.LOG by SN: 7249146400052
[2022/01/04 10:07:09][W][ParseLog] Cannot find MTKlog_7249146400053.LOG by SN: 7249146400053
[2022/01/04 10:07:10][W][ParseLog] Cannot find MTKlog_7249146400054.LOG by SN: 7249146400054
[2022/01/04 10:07:10][W][ParseLog] Cannot find MTKlog_7249146400055.LOG by SN: 7249146400055
[2022/01/04 10:07:11][W][ParseLog] Cannot find MTKlog_7249146500003.LOG by SN: 7249146500003
[2022/01/04 10:07:11][W][ParseLog] Cannot find MTKlog_7249146500005.LOG by SN: 7249146500005
[2022/01/04 10:07:11][W][ParseLog] Cannot find MTKlog_7249146500007.LOG by SN: 7249146500007
[2022/01/04 10:07:12][W][ParseLog] Cannot find MTKlog_7249146500008.LOG by SN: 7249146500008
[2022/01/04 10:07:12][W][ParseLog] Cannot find MTKlog_7249146500009.LOG by SN: 7249146500009
[2022/01/04 10:07:13][W][ParseLog] Cannot find MTKlog_7249146500011.LOG by SN: 7249146500011
[2022/01/04 10:07:13][W][ParseLog] Cannot find MTKlog_7249146500013.LOG by SN: 7249146500013
[2022/01/04 10:07:13][W][ParseLog] Cannot find MTKlog_7249146500014.LOG by SN: 7249146500014
[2022/01/04 10:07:14][W][ParseLog] Cannot find MTKlog_7249146500015.LOG by SN: 7249146500015
[2022/01/04 10:07:14][W][ParseLog] Cannot find MTKlog_7249146500016.LOG by SN: 7249146500016
[2022/01/04 10:07:15][W][ParseLog] Cannot find MTKlog_7249146500017.LOG by SN: 7249146500017
[2022/01/04 10:07:15][W][ParseLog] Cannot find MTKlog_7249146500019.LOG by SN: 7249146500019
[2022/01/04 10:07:15][W][ParseLog] Cannot find MTKlog_7249146500021.LOG by SN: 7249146500021
[2022/01/04 10:07:16][W][ParseLog] Cannot find MTKlog_7249146500022.LOG by SN: 7249146500022
[2022/01/04 10:07:16][W][ParseLog] Cannot find MTKlog_7249146600001.LOG by SN: 7249146600001
[2022/01/04 10:07:17][W][ParseLog] Cannot find MTKlog_7249146600004.LOG by SN: 7249146600004
[2022/01/04 10:07:17][W][ParseLog] Cannot find MTKlog_7249146600005.LOG by SN: 7249146600005
[2022/01/04 10:07:17][W][ParseLog] Cannot find MTKlog_7249146600006.LOG by SN: 7249146600006
[2022/01/04 10:07:18][W][ParseLog] Cannot find MTKlog_7249146600007.LOG by SN: 7249146600007
[2022/01/04 10:07:18][W][ParseLog] Cannot find MTKlog_7249146600008.LOG by SN: 7249146600008
[2022/01/04 10:07:19][W][ParseLog] Cannot find MTKlog_7249146600010.LOG by SN: 7249146600010
[2022/01/04 10:07:19][W][ParseLog] Cannot find MTKlog_7249146600012.LOG by SN: 7249146600012
[2022/01/04 10:07:20][W][ParseLog] Cannot find MTKlog_7249146600016.LOG by SN: 7249146600016
[2022/01/04 10:07:20][W][ParseLog] Cannot find MTKlog_7249146600017.LOG by SN: 7249146600017
[2022/01/04 10:07:20][W][ParseLog] Cannot find MTKlog_7249146600018.LOG by SN: 7249146600018
[2022/01/04 10:07:21][W][ParseLog] Cannot find MTKlog_7249146600019.LOG by SN: 7249146600019
[2022/01/04 10:07:21][W][ParseLog] Cannot find MTKlog_7249146600020.LOG by SN: 7249146600020
[2022/01/04 10:07:22][W][ParseLog] Cannot find MTKlog_7249146600025.LOG by SN: 7249146600025
[2022/01/04 10:07:22][W][ParseLog] Cannot find MTKlog_7249146600026.LOG by SN: 7249146600026
[2022/01/04 10:07:22][W][ParseLog] Cannot find MTKlog_7249146600028.LOG by SN: 7249146600028
[2022/01/04 10:07:23][W][ParseLog] Cannot find MTKlog_7249146600031.LOG by SN: 7249146600031
[2022/01/04 10:07:23][W][ParseLog] Cannot find MTKlog_7249146600032.LOG by SN: 7249146600032
[2022/01/04 10:07:24][W][ParseLog] Cannot find MTKlog_7249146600033.LOG by SN: 7249146600033
[2022/01/04 10:07:24][W][ParseLog] Cannot find MTKlog_7249146600034.LOG by SN: 7249146600034
[2022/01/04 10:07:24][W][ParseLog] Cannot find MTKlog_7249146600036.LOG by SN: 7249146600036
[2022/01/04 10:07:25][W][ParseLog] Cannot find MTKlog_7249146600038.LOG by SN: 7249146600038
[2022/01/04 10:07:25][W][ParseLog] Cannot find MTKlog_7249146600039.LOG by SN: 7249146600039
[2022/01/04 10:07:26][W][ParseLog] Cannot find MTKlog_7249146600040.LOG by SN: 7249146600040
[2022/01/04 10:07:26][W][ParseLog] Cannot find MTKlog_7249146600046.LOG by SN: 7249146600046
[2022/01/04 10:07:26][W][ParseLog] Cannot find MTKlog_7249146600049.LOG by SN: 7249146600049
[2022/01/04 10:07:27][W][ParseLog] Cannot find MTKlog_7249146600052.LOG by SN: 7249146600052
[2022/01/04 10:07:27][W][ParseLog] Cannot find MTKlog_7249146600053.LOG by SN: 7249146600053
[2022/01/04 10:07:28][W][ParseLog] Cannot find MTKlog_7249146600055.LOG by SN: 7249146600055
[2022/01/04 10:07:28][W][ParseLog] Cannot find MTKlog_7249146600056.LOG by SN: 7249146600056
[2022/01/04 10:07:28][W][ParseLog] Cannot find MTKlog_7249146600057.LOG by SN: 7249146600057
[2022/01/04 10:07:29][W][ParseLog] Cannot find MTKlog_7249146700001.LOG by SN: 7249146700001
[2022/01/04 10:07:29][W][ParseLog] Cannot find MTKlog_7249146700002.LOG by SN: 7249146700002
[2022/01/04 10:07:30][W][ParseLog] Cannot find MTKlog_7249146700004.LOG by SN: 7249146700004
[2022/01/04 10:07:30][W][ParseLog] Cannot find MTKlog_7249146700005.LOG by SN: 7249146700005
[2022/01/04 10:07:30][W][ParseLog] Cannot find MTKlog_7249146700009.LOG by SN: 7249146700009
[2022/01/04 10:07:31][W][ParseLog] Cannot find MTKlog_7249146700010.LOG by SN: 7249146700010
[2022/01/04 10:07:31][W][ParseLog] Cannot find MTKlog_7249146700013.LOG by SN: 7249146700013
[2022/01/04 10:07:32][W][ParseLog] Cannot find MTKlog_7249146700014.LOG by SN: 7249146700014
[2022/01/04 10:07:32][W][ParseLog] Cannot find MTKlog_7249146800001.LOG by SN: 7249146800001
[2022/01/04 10:07:32][W][ParseLog] Cannot find MTKlog_7249146800005.LOG by SN: 7249146800005
[2022/01/04 10:07:33][W][ParseLog] Cannot find MTKlog_7249146800007.LOG by SN: 7249146800007
[2022/01/04 10:07:33][W][ParseLog] Cannot find MTKlog_7249146800010.LOG by SN: 7249146800010
[2022/01/04 10:07:34][W][ParseLog] Cannot find MTKlog_7249146800014.LOG by SN: 7249146800014
[2022/01/04 10:07:34][W][ParseLog] Cannot find MTKlog_7249146800016.LOG by SN: 7249146800016
[2022/01/04 10:07:34][W][ParseLog] Cannot find MTKlog_7249146800025.LOG by SN: 7249146800025
[2022/01/04 10:07:35][W][ParseLog] Cannot find MTKlog_7249146800028.LOG by SN: 7249146800028
[2022/01/04 10:07:35][W][ParseLog] Cannot find MTKlog_7249146800029.LOG by SN: 7249146800029
[2022/01/04 10:07:36][W][ParseLog] Cannot find MTKlog_7249146800030.LOG by SN: 7249146800030
[2022/01/04 10:07:36][W][ParseLog] Cannot find MTKlog_7249146800031.LOG by SN: 7249146800031
[2022/01/04 10:07:36][W][ParseLog] Cannot find MTKlog_7249146800032.LOG by SN: 7249146800032
[2022/01/04 10:07:37][W][ParseLog] Cannot find MTKlog_7249146800040.LOG by SN: 7249146800040
[2022/01/04 10:07:37][W][ParseLog] Cannot find MTKlog_7249146800041.LOG by SN: 7249146800041
[2022/01/04 10:07:38][W][ParseLog] Cannot find MTKlog_7249146800043.LOG by SN: 7249146800043
[2022/01/04 10:07:38][W][ParseLog] Cannot find MTKlog_7249146800044.LOG by SN: 7249146800044
[2022/01/04 10:07:39][W][ParseLog] Cannot find MTKlog_7249146800048.LOG by SN: 7249146800048
[2022/01/04 10:07:39][I][parseLog] ------- Finish Parsing Log -------
[2022/01/04 10:07:40][I][log_to_excel] ------- Parsing Log to Excel -------
[2022/01/04 10:07:40][I][log_to_excel] New workbook for RSSI.xlsx
[2022/01/04 10:07:40][I][newSheet] Sheet: RSSI Created
[2022/01/04 10:07:40][I][log_to_excel] RSSI.xlsx generated
[2022/01/04 10:07:40][I][log_to_excel] New workbook for WiFiSARQUERY.xlsx
[2022/01/04 10:07:40][I][newSheet] Sheet: wifisarquery Created
[2022/01/04 10:07:40][I][log_to_excel] WiFiSARQUERY.xlsx generated
[2022/01/04 10:07:40][I][log_to_excel] ------- Parsed Log to Excel -------
[2022/01/04 10:07:41][I][zip_all_files] Compressing files
[2022/01/04 10:07:41][I][start] Saving Zip File to Server
[2022/01/04 10:07:42][I][start] ------ End of Generating Sequence -----
[2022/01/04 10:07:42][I][main] Spend Time: 177 s
[2022/01/04 10:07:43]========== End ==========
