item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300073,3.0.0.3,2020/07/29 05:48:32,2020/07/29 05:48:39,Pass,,,,,,,,,,,
CountDown,5891801300073,3.0.0.3,2020/07/29 05:48:39,2020/07/29 05:49:31,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300073,3.0.0.3,2020/07/29 05:49:31,2020/07/29 05:51:26,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300073,3.0.0.11,2020/07/29 05:51:26,2020/07/29 05:52:51,Pass,,,,,,,,,,,
