item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300026,3.0.0.3,2020/07/29 07:17:58,2020/07/29 07:18:10,Pass,,,,,,,,,,,
CountDown,5891801300026,3.0.0.3,2020/07/29 07:18:10,2020/07/29 07:19:02,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300026,3.0.0.3,2020/07/29 07:19:02,2020/07/29 07:20:35,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300026,3.0.0.11,2020/07/29 07:20:35,2020/07/29 07:21:56,Pass,,,,,,,,,,,
