item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300036,3.0.0.3,2020/07/28 20:47:39,2020/07/28 20:47:53,Pass,,,,,,,,,,,
CountDown,5891801300036,3.0.0.3,2020/07/28 20:47:53,2020/07/28 20:48:45,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300036,3.0.0.3,2020/07/28 20:48:45,2020/07/28 20:49:29,Fail,ZIGBEE_2450 2425Tx Current FAIL,,,,,,,,,,
