item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300036,3.0.0.3,2020/07/28 21:30:59,2020/07/28 21:31:11,Pass,,,,,,,,,,,
CountDown,5891801300036,3.0.0.3,2020/07/28 21:31:11,2020/07/28 21:32:03,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300036,3.0.0.3,2020/07/28 21:32:04,2020/07/28 21:34:01,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300036,3.0.0.11,2020/07/28 21:34:01,2020/07/28 21:37:41,Fail,LTE_2G 914.8Tx Current FAIL,,,,,,,,,,
