item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300066,3.0.0.3,2020/07/28 22:55:05,2020/07/28 22:55:11,Pass,,,,,,,,,,,
CountDown,5891801300066,3.0.0.3,2020/07/28 22:55:11,2020/07/28 22:56:04,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300066,3.0.0.3,2020/07/28 22:56:04,2020/07/28 22:57:47,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300066,3.0.0.11,2020/07/28 22:57:47,2020/07/28 23:00:21,Fail,LTE_2G 914.8Tx Current FAIL,,,,,,,,,,
