item,SN,version,starttime,endtime,testresult,reason,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10
GFI20Bootup,5891801300114,3.0.0.3,2020/07/29 03:47:31,2020/07/29 03:47:51,Pass,,,,,,,,,,,
CountDown,5891801300114,3.0.0.3,2020/07/29 03:47:51,2020/07/29 03:48:43,Pass,,,,,,,,,,,
GFI20_RF_Zigbee,5891801300114,3.0.0.3,2020/07/29 03:48:43,2020/07/29 03:50:03,Pass,,,,,,,,,,,
GFI20_RF_LTE,5891801300114,3.0.0.11,2020/07/29 03:50:03,2020/07/29 03:51:27,Pass,,,,,,,,,,,
