testscript,item,SN,version,starttime,endtime,testresult,judgement,value,usl,lsl,time,remark
GFI20_RF_Zigbee,ZIGBEE_2450_TX_FREQ2425_ANT1_Power,5891801300066,3.0.0.3,2020/07/28 22:56:04,2020/07/28 22:57:47,Pass,PASS,9.341999999999999,12,6,14.575,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_TX_FREQ2455_ANT1_Power,5891801300066,3.0.0.3,2020/07/28 22:56:04,2020/07/28 22:57:47,Pass,PASS,8.859,12,6,26.73,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_TX_FREQ2470_ANT1_Power,5891801300066,3.0.0.3,2020/07/28 22:56:04,2020/07/28 22:57:47,Pass,PASS,9.021,12,6,26.737,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_RX_FREQ2445_ANT1_LNAONRSSI,5891801300066,3.0.0.3,2020/07/28 22:56:04,2020/07/28 22:57:47,Pass,PASS,-15,-9,-18,28.711,dBm
GFI20_RF_Zigbee,ZIGBEE_2450_RX_FREQ2445_ANT1_LNAOFFRSSI,5891801300066,3.0.0.3,2020/07/28 22:56:04,2020/07/28 22:57:47,Pass,PASS,-27,-24,-30,28.711,dBm
GFI20_RF_LTE,LTE_3G_TX_FREQ897.4_ANT1_Power,5891801300066,3.0.0.11,2020/07/28 22:57:47,2020/07/28 23:00:21,Fail,PASS,22.997999999999998,26,21,9.358,dBm
GFI20_RF_LTE,LTE_3G_TX_FREQ1950_ANT1_Power,5891801300066,3.0.0.11,2020/07/28 22:57:47,2020/07/28 23:00:21,Fail,PASS,20.668,23.5,18.5,9.345,dBm
GFI20_RF_LTE,LTE_2G_TX_FREQ914.8_ANT1_Power,5891801300066,3.0.0.11,2020/07/28 22:57:47,2020/07/28 23:00:21,Fail,FAIL,31.575,35,28,9.974,dBm
