LUID=004100027db70002
FORMFACTOR=2IN1
HINGE=BOTTOM
time[ms],AmbientLightSensor_0[lux]
0.000000,35.739000
10.000000,35.739000
26.000000,35.739000
40.000000,35.739000
56.000000,35.739000
72.000000,35.739000
88.000000,35.739000
104.000000,35.739000
120.000000,35.739000
136.000000,35.739000
152.000000,35.739000
168.000000,35.739000
184.000000,35.739000
200.000000,35.739000
216.000000,35.739000
232.000000,35.739000
248.000000,35.739000
264.000000,35.739000
280.000000,35.739000
296.000000,35.739000
312.000000,35.739000
328.000000,35.739000
344.000000,35.739000
360.000000,35.739000
376.000000,35.739000
392.000000,35.739000
408.000000,35.739000
424.000000,35.739000
440.000000,35.739000
456.000000,35.739000
472.000000,35.739000
488.000000,35.739000
504.000000,35.739000
520.000000,35.739000
536.000000,35.739000
552.000000,35.739000
568.000000,35.739000
584.000000,35.739000
600.000000,35.739000
616.000000,35.739000
632.000000,35.739000
648.000000,35.739000
664.000000,35.739000
680.000000,35.739000
696.000000,35.739000
712.000000,35.739000
728.000000,35.739000
744.000000,35.739000
760.000000,35.739000
776.000000,35.739000
792.000000,35.739000
808.000000,35.739000
824.000000,35.739000
840.000000,35.739000
856.000000,35.739000
872.000000,35.739000
888.000000,35.739000
904.000000,35.739000
920.000000,35.739000
936.000000,35.739000
952.000000,35.780000
968.000000,35.780000
984.000000,35.780000
1000.000000,35.780000
1016.000000,35.780000
1032.000000,35.780000
1048.000000,35.780000
1064.000000,35.780000
1080.000000,35.780000
1096.000000,35.780000
1112.000000,35.780000
1128.000000,35.780000
1144.000000,35.780000
1160.000000,35.780000
1176.000000,35.780000
1192.000000,35.780000
1208.000000,35.780000
1224.000000,35.780000
1240.000000,35.780000
1256.000000,35.780000
1272.000000,35.780000
1288.000000,35.780000
1304.000000,35.780000
1320.000000,35.780000
1336.000000,35.780000
1352.000000,35.780000
1368.000000,35.780000
1384.000000,35.780000
1400.000000,35.780000
1416.000000,35.780000
1432.000000,35.780000
1448.000000,35.780000
1464.000000,35.780000
1480.000000,35.780000
1496.000000,35.780000
1512.000000,35.780000
1528.000000,35.780000
1544.000000,35.780000
1560.000000,35.780000
1576.000000,35.780000
1592.000000,35.780000
1608.000000,35.780000
1624.000000,35.780000
1640.000000,35.780000
1656.000000,35.780000
1672.000000,35.780000
1688.000000,35.780000
1704.000000,35.780000
1720.000000,35.780000
1736.000000,35.780000
1752.000000,35.780000
1768.000000,35.780000
1784.000000,35.780000
1800.000000,35.780000
1816.000000,35.780000
1832.000000,35.780000
1848.000000,35.780000
1864.000000,35.780000
1880.000000,35.780000
1896.000000,35.780000
1912.000000,35.780000
1928.000000,35.780000
1944.000000,35.780000
1960.000000,35.780000
1976.000000,35.780000
1992.000000,35.780000
2008.000000,35.780000
2024.000000,35.780000
2040.000000,35.780000
2056.000000,35.780000
2072.000000,35.780000
2088.000000,35.780000
2104.000000,35.780000
2120.000000,35.780000
2136.000000,35.780000
2152.000000,35.780000
2168.000000,35.780000
2184.000000,35.780000
2200.000000,35.780000
2216.000000,35.780000
2232.000000,35.780000
2248.000000,35.780000
2264.000000,35.780000
2280.000000,35.780000
2296.000000,35.780000
2312.000000,35.780000
2328.000000,35.780000
2344.000000,35.780000
2360.000000,35.780000
2376.000000,35.780000
2392.000000,35.780000
2408.000000,35.780000
2424.000000,35.780000
2440.000000,35.780000
2456.000000,35.780000
2472.000000,35.780000
2488.000000,35.780000
2504.000000,35.780000
2520.000000,35.780000
2536.000000,35.780000
2552.000000,35.780000
2568.000000,35.780000
2584.000000,35.780000
2600.000000,35.780000
2616.000000,35.780000
2632.000000,35.780000
2648.000000,35.780000
2664.000000,35.780000
2680.000000,35.780000
2696.000000,35.780000
2712.000000,35.780000
2728.000000,35.780000
2744.000000,35.780000
2760.000000,35.780000
2776.000000,35.780000
2792.000000,35.780000
2808.000000,35.780000
2824.000000,35.780000
2840.000000,35.780000
2856.000000,35.780000
2872.000000,35.780000
2888.000000,35.780000
2904.000000,35.780000
2920.000000,35.780000
2936.000000,35.780000
2952.000000,35.780000
2968.000000,35.780000
2984.000000,35.780000
3000.000000,35.780000
3016.000000,35.780000
3032.000000,35.780000
3048.000000,35.780000
3064.000000,35.780000
3080.000000,35.780000
3096.000000,35.780000
3112.000000,35.780000
3128.000000,35.780000
3144.000000,35.780000
3160.000000,35.780000
3176.000000,35.780000
3192.000000,35.780000
3208.000000,35.780000
3224.000000,35.780000
3240.000000,35.780000
3256.000000,35.780000
3272.000000,35.780000
3288.000000,35.780000
3304.000000,35.780000
3320.000000,35.780000
3336.000000,35.780000
3352.000000,35.780000
3368.000000,35.780000
3384.000000,35.780000
3400.000000,35.780000
3416.000000,35.780000
3432.000000,35.780000
3448.000000,35.780000
3464.000000,35.780000
3480.000000,35.780000
3496.000000,35.780000
3512.000000,35.780000
3528.000000,35.780000
3544.000000,35.780000
3560.000000,35.780000
3576.000000,35.780000
3592.000000,35.780000
3608.000000,35.780000
3624.000000,35.780000
3640.000000,35.780000
3656.000000,35.780000
3672.000000,35.780000
3688.000000,35.780000
3704.000000,35.780000
3720.000000,35.780000
3736.000000,35.780000
3752.000000,35.780000
3768.000000,35.780000
3784.000000,35.780000
3800.000000,35.780000
3816.000000,35.780000
3832.000000,35.780000
3848.000000,35.780000
3864.000000,35.780000
3880.000000,35.780000
3896.000000,35.780000
3912.000000,35.780000
3928.000000,35.780000
3944.000000,35.780000
3960.000000,35.780000
3976.000000,35.780000
3992.000000,35.780000
4008.000000,35.780000
4024.000000,35.780000
4040.000000,35.780000
4056.000000,35.780000
4072.000000,35.780000
4088.000000,35.780000
4104.000000,35.780000
4120.000000,35.780000
4136.000000,35.780000
4152.000000,35.780000
4168.000000,35.780000
4184.000000,35.780000
